map,interval,time,type,status,progress,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,,510,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,46,0,59,29,100,47,100,60,27,77,76,27,,1,,,,,,,,,,,,,,,,,,,,,,
,,511,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,1,1,1,50,0,60,31,100,49,100,60,27,77,76,27,,,,,,,,,,,,,,,,,,,,6,,,,
,,512,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,1,1,1,53,3,62,32,3,51,100,61,27,78,77,36,,,,,1,,,,,,,,,,,,,,,,,,,
,,513,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,1,53,3,63,33,5,53,100,61,28,80,87,42,,,,,,,,,,,,,,,,,,,,,,3,,
,,514,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,1,53,9,63,35,5,54,100,61,28,81,88,46,,,,,,,,,,,,,,,,,,,,,,,,
,,515,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,0,54,9,64,38,5,54,100,61,28,82,94,46,,,,,,,,,,,,,,,,,,,,,,,,6
,,516,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,0,54,10,64,41,6,55,100,62,28,82,94,47,,,,,,,,,,,,,,,,,,,,,,,,
,,517,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,1,0.0,1,0,57,10,67,44,6,55,100,62,29,82,98,47,,,,,,,,,,,,,,,,,,,,,,,,
,,518,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,1,0.0,1,0,61,15,68,47,6,55,100,62,29,82,99,47,,,,,,,,,,,,,,,,,,,,,,,,
,,519,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,1,0,1,0,61,15,68,51,7,55,100,62,29,83,100,48,,,,,,,,,,,,,,,,,,,,,,,,
,,520,,1,87,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,0,1,0,1,0,61,16,68,54,7,55,100,62,29,83,100,48,,,,,,,,,,,,,,11,,,,,,,,,,
,,521,,1,87,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,0,1,0,65,16,68,58,7,56,100,63,30,83,100,48,,,,,,,,,,,,,,,,,,,,,,,,
,,522,,1,87,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,0,1,0,70,16,68,59,9,56,100,63,30,83,100,48,,,,,,,,,,,,,,,,,,,,,,,,
,,523,,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,1,0,70,17,69,59,11,56,100,63,0,83,100,49,,,,,,,,,,,,,,,,,,,,,,,,
,,524,,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,71,17,71,60,13,56,100,63,0,84,100,49,,,,,,,,,,,,,,,,,,,,,,,,
,,525,,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,71,18,71,61,13,57,100,64,0,84,0,49,,,,,,,,,,,1,,,,,,,,,,,,,
,,526,,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,71,18,73,61,13,57,0,64,0,84,8,50,,,,,,,1,,,,,,,,,,,,,,,,,
,,527,,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,71,18,77,62,17,57,0,64,1,84,10,50,,,,,,,,,,,,,,,,,,,,,,,,
,,528,,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,72,19,79,65,18,57,0,64,1,84,11,50,,,,,,,,,,,,,,,,,,,,,,,,
,,529,,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,72,19,79,65,18,57,3,64,1,84,11,50,,,,,,,,,,,,,,,,,,,,,,,,
,,530,,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,72,0,81,66,18,58,4,65,2,85,11,51,,,,,,,,,,,,,,,,,,,,,,,,
,,531,,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,72,0,83,67,19,58,7,65,5,85,12,51,,,,,,,,,,,,,,,,,,,,,,,,
,,532,,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,75,0,84,67,19,64,11,65,9,85,12,51,,,,,,,,,,,,,,,,,,,,,,,,
,,533,,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,75,0,87,68,19,69,14,65,9,85,13,52,,,,,,,,,,,,,,,,,,,,,,,,
,,534,,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,75,1,89,69,20,70,15,67,10,87,13,52,,,,,,,,,,,,,,,,,,,,,,,,
,,535,,1,87,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,76,1,100,72,20,70,15,68,10,89,13,52,,,,,,,,,,,,,,,,,,,,,,,,
,,536,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,76,1,100,76,20,70,15,69,10,92,14,56,,,,,,,,,,,,,,,,,,,,,,,,
,,537,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,76,2,100,79,24,70,15,81,11,94,14,59,,,,,,,,,,,,,,,,,,,,,,,,
,,538,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,76,2,100,82,25,71,17,83,11,95,15,59,,,,,,,,,,,,,,,,,,,,,,,,
,,539,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,81,2,100,83,26,75,19,84,11,97,15,60,,,,,,,,,,,,,,,,,,,,,,,,
,,540,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,85,2,100,85,30,79,19,84,12,98,15,60,,,,,,,,,,,,,,,,,,,,,,,,
,,541,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,86,3,100,88,30,84,20,84,12,99,16,60,,,,,,,,,,,,,,,,,,,,,6,,,
,,542,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,89,11,100,89,30,85,20,86,12,50.0,16,65,,,,,,,,,,1,,,,,,,,,,,,,,
,,543,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,89,16,100,90,31,85,23,93,12,1,17,65,,,,,,,,,,,,,8,,,,,,,,,3,,
,,544,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,89,20,0,93,31,85,26,94,13,1,17,65,,,1,,,,,,,1,,,,,,,,,,,,,,
,,545,,1,88,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,90,20,0,93,36,85,30,100,13,1,17,66,,,,,,,,,,,,,,,,,,,,,,,,
,,546,,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,90,25,0,94,42,92,34,100,13,1,18,66,,,,,,,,,,,,,,,,,,,,,,,,
,,547,,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0.0,1,1,90,29,0,94,42,92,34,100,13,1,18,66,,,,,,,,,,,,,,,,,,,,,,,,
,,548,,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0.0,1,1,90,29,0,96,42,95,34,100,14,1,22,66,,,,,,,,,,,,,,,,,,,,,,,,
,,549,,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,1,1,1,1,1,1,0,0,1,1,90,33,1,96,42,95,40,100,14,2,28,66,,,,,,,,,,,,,,,,,,,,,,,,
,,550,,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,0,1,1,1,1,0,0,0,1,1,90,39,1,96,42,95,40,0,14,2,31,69,,,,,,,,1,,,,,,,12,,,,,2,,,,
,,551,,-1,-1,,0,12,22,14,29,20,0,20,29,4,26,12,0,1,0,1,1,1,1,0,0,0,1,1,90,41,1,96,42,95,42,0,14,2,31,69,,,,,,,,,,,,,,,,,,,,,,,,
,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,562,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,563,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,564,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,565,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,566,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,567,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,568,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,569,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,570,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,571,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,572,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,573,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,574,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,575,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,576,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,577,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,578,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,579,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,580,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,581,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,582,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,583,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,584,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,585,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,586,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,587,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,588,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,589,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,590,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,591,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,592,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,593,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,594,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,595,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,596,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,597,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,598,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,599,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,600,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,601,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,602,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,603,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,604,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,605,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,606,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,607,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,608,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,609,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,610,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,611,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,612,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,613,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,614,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,615,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,616,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,617,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,618,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,619,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,620,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,621,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,622,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,623,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,624,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,625,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,626,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,627,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,628,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,629,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,630,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,631,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,632,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,633,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,634,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,635,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,636,,-1,-1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
